language_id,translation_code,translated_name
54,sg,Serbo-Croatian
60,sg,Shinuäa
65,sg,Shona
34,sg,Sichuan Yi
66,sg,Sinhala
2,sg,Slovak
1,sg,Slovenian
56,sg,Somalïi
11,sg,Sueduäa
5,sg,Swahili
49,sg,Tagalog
116,sg,Tämûli
47,sg,Telugu
117,sg,Thâi
68,sg,Tibetan
121,sg,Tigrinya
118,sg,Tongan
119,sg,Tûrûku
46,sg,Tyêki
61,sg,Ukrêni
3,sg,Ûrdu
6,sg,Uyghur
7,sg,Uzbek
9,sg,Vietnäm
112,sg,Welsh
40,sg,Western Frisian
57,sg,Yiddish
53,sg,Yoruba
90,sg,Zâmani
36,sg,Zaponëe
55,sg,Zûlu
6,pa,ਉਇਗੁਰ
7,pa,ਉਜ਼ਬੇਕ
4,pa,ਉੱਤਰੀ ਸਾਮੀ
70,pa,ਉੱਤਰੀ ਨਡੇਬੇਲੇ
3,pa,ਉਰਦੂ
111,pa,ਉੜੀਆ
43,pa,ਓਰੋਮੋ
91,pa,ਅਸਾਮੀ
26,pa,ਅਕਾਨ
106,pa,ਅੰਗਰੇਜ਼ੀ
92,pa,ਅਜ਼ਰਬਾਈਜਾਨੀ
86,pa,ਅਫ਼ਰੀਕੀ
18,pa,ਅਮਹਾਰਿਕ
76,pa,ਅਰਬੀ
17,pa,ਅਰਮੀਨੀਆਈ
10,pa,ਅਲਬਾਨੀਆਈ
12,pa,ਆਇਰੀ
45,pa,ਆਈਸਲੈਂਡਿਕ
105,pa,ਇਸਟੋਨੀਆਈ
99,pa,ਇਸਪੇਰਾਂਟੋ
38,pa,ਇਗਬੋ
100,pa,ਇੰਡੋਨੇਸ਼ੀਆਈ
42,pa,ਇਤਾਲਵੀ
35,pa,ਈਵਈ
104,pa,ਸਪੇਨੀ
62,pa,ਸਰਬੀਆਈ
2,pa,ਸਲੋਵਾਕ
1,pa,ਸਲੋਵੇਨੀਆਈ
5,pa,ਸਵਾਹਿਲੀ
11,pa,ਸਵੀਡਿਸ਼
63,pa,ਸਾਂਗੋ
66,pa,ਸਿੰਹਾਲਾ
34,pa,ਸਿਚੁਆਨ ਯੀ
65,pa,ਸ਼ੋਨਾ
56,pa,ਸੋਮਾਲੀ
80,pa,ਹੰਗਰੀਆਈ
88,pa,ਹਿੰਦੀ
13,pa,ਹਿਬਰੂ
71,pa,ਹੌਸਾ
83,pa,ਕਸ਼ਮੀਰੀ
51,pa,ਕਕੇਸ਼ੁਆ
24,pa,ਕਜ਼ਾਖ਼
72,pa,ਕੰਨੜ
22,pa,ਕਲਾਅੱਲੀਸੁਟ
79,pa,ਕ੍ਰੋਏਸ਼ਿਆਈ
74,pa,ਕਿਕੂਯੂ
120,pa,ਕਿਨਿਆਰਵਾਂਡਾ
27,pa,ਕਿਰਗੀਜ਼
44,pa,ਕੈਟਾਲਾਨ
32,pa,ਕੋਰਨਿਸ਼
95,pa,ਕੋਰੀਆਈ
15,pa,ਖਮੇਰ
102,pa,ਗਾਂਡਾ
28,pa,ਗੁਜਰਾਤੀ
77,pa,ਗੈਲਿਸ਼ਿਅਨ
60,pa,ਚੀਨੀ
46,pa,ਚੈਕ
36,pa,ਜਪਾਨੀ
90,pa,ਜਰਮਨ
89,pa,ਜਾਰਜੀਆਈ
55,pa,ਜ਼ੁਲੂ
29,pa,ਜ਼ੋਂਗਖਾ
118,pa,ਟੌਂਗਨ
81,pa,ਡੱਚ
21,pa,ਡੈਨਿਸ਼
116,pa,ਤਮਿਲ
121,pa,ਤਿਗ੍ਰੀਨਿਆ
68,pa,ਤਿੱਬਤੀ
119,pa,ਤੁਰਕੀ
47,pa,ਤੇਲਗੂ
117,pa,ਥਾਈ
19,pa,ਨਾਰਵੇਜਿਆਈ ਨਿਓਨੌਰਸਕ
87,pa,ਨਾਰਵੇਜਿਆਈ ਬੋਕਮਲ
25,pa,ਨਾਰਵੇਜੀਅਨ
85,pa,ਨੇਪਾਲੀ
59,pa,ਪਸ਼ਤੋ
40,pa,ਪੱਛਮੀ ਫ੍ਰਿਸੀਅਨ
64,pa,ਪੰਜਾਬੀ
58,pa,ਪੁਰਤਗਾਲੀ
8,pa,ਪੋਲੈਂਡੀ
101,pa,ਫਰਾਂਸੀਸੀ
107,pa,ਫ਼ਾਰਸੀ
96,pa,ਫਿਨਿਸ਼
110,pa,ਫ਼ੇਰੋਸੇ
84,pa,ਬੰਗਾਲੀ
33,pa,ਬੰਬਾਰਾ
75,pa,ਬਰਮੀ
94,pa,ਬਰੇਟਨ
113,pa,ਬਾਸਕ
82,pa,ਬੁਲਗਾਰੀਆਈ
20,pa,ਬੇਲਾਰੂਸੀ
73,pa,ਬੋਸਨੀਆਈ
31,pa,ਮੰਗੋਲੀਅਨ
23,pa,ਮਰਾਠੀ
14,pa,ਮਲਯ
67,pa,ਮਲਿਆਲਮ
16,pa,ਮਾਲਟੀਜ਼
30,pa,ਮੇਲੇਗਸੀ
78,pa,ਮੈਂਕਸ
69,pa,ਮੈਕਡੋਨੀਆਈ
61,pa,ਯੂਕਰੇਨੀਆਈ
37,pa,ਯੂਨਾਨੀ
53,pa,ਯੋਰੂਬਾ
50,pa,ਰੁੰਡੀ
48,pa,ਰੂਸੀ
115,pa,ਰੋਮਾਂਸ਼
52,pa,ਰੋਮਾਨੀਆਈ
41,pa,ਲਕਜ਼ਮਬਰਗਿਸ਼
114,pa,ਲਾਓ
39,pa,ਲਾਟਵਿਅਨ
103,pa,ਲਿੰਗਾਲਾ
108,pa,ਲਿਥੁਆਨੀਅਨ
98,pa,ਲੂਬਾ-ਕਾਟਾਂਗਾ
9,pa,ਵੀਅਤਨਾਮੀ
112,pa,ਵੈਲਜ਼
109,pa,Fulah
97,pa,Ossetic
93,pa,Scottish Gaelic
54,pa,Serbo-Croatian
49,pa,Tagalog
57,pa,Yiddish
86,sn,Afrikaans
10,sn,Albanian
17,sn,Armenian
91,sn,Assamese
92,sn,Azerbaijani
33,sn,Bambara
113,sn,Basque
73,sn,Bosnian
94,sn,Breton
44,sn,Catalan
26,sn,chiAkani
18,sn,chiAmaric
76,sn,chiArabu
20,sn,chiBelarusi
84,sn,chiBengali
82,sn,chiBulgarian
75,sn,chiBurma
60,sn,chiChinese
46,sn,chiCzech
81,sn,chiDutch
101,sn,chiFurenchi
37,sn,chiGreek
71,sn,chiHausa
88,sn,chiHindi
80,sn,chiHungari
38,sn,chiIgbo
100,sn,chiIndonesia
36,sn,chiJapani
90,sn,chiJerimani
15,sn,chiKhema
95,sn,chiKoria
14,sn,chiMalay
85,sn,chiNepali
107,sn,chiPeshiya
8,sn,chiPolish
64,sn,chiPunjabi
58,sn,chiPutukezi
48,sn,chiRashiya
52,sn,chiRomanian
106,sn,Chirungu
120,sn,chiRwanda
65,sn,chiShona
56,sn,chiSomali
104,sn,chiSpanish
11,sn,chiSwedish
116,sn,chiTamil
42,sn,chiTariana
117,sn,chiThai
119,sn,chiTurkish
61,sn,chiUkrenia
3,sn,chiUrdu
9,sn,chiVietnam
53,sn,chiYoruba
55,sn,chiZulu
32,sn,Cornish
79,sn,Croatian
21,sn,Danish
29,sn,Dzongkha
99,sn,Esperanto
105,sn,Estonian
35,sn,Ewe
110,sn,Faroese
96,sn,Finnish
109,sn,Fulah
77,sn,Galician
102,sn,Ganda
89,sn,Georgian
28,sn,Gujarati
13,sn,Hebrew
45,sn,Icelandic
12,sn,Irish
22,sn,Kalaallisut
72,sn,Kannada
83,sn,Kashmiri
24,sn,Kazakh
74,sn,Kikuyu
27,sn,Kyrgyz
114,sn,Lao
39,sn,Latvian
103,sn,Lingala
108,sn,Lithuanian
98,sn,Luba-Katanga
41,sn,Luxembourgish
69,sn,Macedonian
30,sn,Malagasy
67,sn,Malayalam
16,sn,Maltese
78,sn,Manx
23,sn,Marathi
31,sn,Mongolian
70,sn,North Ndebele
4,sn,Northern Sami
25,sn,Norwegian
87,sn,Norwegian Bokmål
19,sn,Norwegian Nynorsk
111,sn,Oriya
43,sn,Oromo
97,sn,Ossetic
59,sn,Pashto
51,sn,Quechua
115,sn,Romansh
50,sn,Rundi
63,sn,Sango
93,sn,Scottish Gaelic
62,sn,Serbian
54,sn,Serbo-Croatian
34,sn,Sichuan Yi
66,sn,Sinhala
2,sn,Slovak
1,sn,Slovenian
5,sn,Swahili
49,sn,Tagalog
47,sn,Telugu
68,sn,Tibetan
121,sn,Tigrinya
118,sn,Tongan
6,sn,Uyghur
7,sn,Uzbek
112,sn,Welsh
40,sn,Western Frisian
57,sn,Yiddish
26,si,අකාන්
86,si,අප්‍රිකානු
12,si,අයර්ලන්ත
45,si,අයිස්ලන්ත
76,si,අරාබි
92,si,අසර්බයිජාන්
17,si,ආර්මේනියානු
18,si,ඇම්හාරික්
10,si,ඇල්බේනියානු
91,si,ඇසමියානු
106,si,ඉංග්‍රීසි
38,si,ඉග්බෝ
42,si,ඉතාලි
100,si,ඉන්දුනීසියානු
35,si,ඉව්
70,si,උතුරු එන්ඩිබෙලෙ
4,si,උතුරු සාමි
6,si,උයිගර්
3,si,උර්දු
7,si,උස්බෙක්
105,si,එස්තෝනියානු
99,si,එස්පැරන්ටෝ
111,si,ඔරියා
43,si,ඔරොමෝ
72,si,කණ්ණඩ
15,si,කමර්
22,si,කලාලිසට්
24,si,කසාඛ්
83,si,කාෂ්මීර්
44,si,කැටලන්
74,si,කිකුයු
120,si,කින්යර්වන්ඩා
27,si,කිර්ගිස්
95,si,කොරියානු
32,si,කෝනීසියානු
79,si,ක්‍රෝයේශියානු
51,si,ක්වීචුවා
102,si,ගන්ඩා
77,si,ගැලීසියානු
28,si,ගුජරාටි
37,si,ග්‍රීක
60,si,චීන
46,si,චෙත්
64,si,ජන්ජාබි
36,si,ජපන්
90,si,ජර්මන්
89,si,ජෝර්ජියානු
121,si,ටිග්‍රින්යා
68,si,ටිබෙට්
118,si,ටොංගා
21,si,ඩැනිශ්
29,si,ඩිසොන්කා
117,si,තායි
119,si,තුර්කි
47,si,තෙළිඟු
116,si,දෙමළ
85,si,නේපාල
19,si,නොවේර්ජියානු නයිනෝර්ස්ක්
87,si,නෝවේජියානු බොක්මාල්
107,si,පර්සියානු
59,si,පෂ්ටො
58,si,පෘතුගීසි
8,si,පෝලන්ත
101,si,ප්‍රංශ
40,si,බටහිර ෆ්‍රිසියානු
33,si,බම්බරා
82,si,බල්ගේරියානු
75,si,බුරුම
84,si,බෙංගාලි
20,si,බෙලරුසියානු
113,si,බොස්කෝ
73,si,බොස්නියානු
94,si,බ්‍රේටොන්
23,si,මරාති
30,si,මලගාසි
67,si,මලයාලම්
78,si,මැන්ක්ස්
14,si,මැලේ
69,si,මැසිඩෝනියානු
31,si,මොංගෝලියානු
16,si,මොල්ටිස්
61,si,යුක්රේනියානු
53,si,යොරූබා
50,si,රුන්ඩි
48,si,රුසියානු
115,si,රොමෑන්ශ්
52,si,රොමේනියානු
41,si,ලක්සැම්බර්ග්
81,si,ලන්දේසි
114,si,ලාඕ
39,si,ලැට්වියානු
108,si,ලිතුවේනියානු
103,si,ලින්ගලා
98,si,ලු
9,si,වියට්නාම්
112,si,වේල්ස්
65,si,ශෝනා
63,si,සන්ග්‍රෝ
62,si,සර්බියානු
66,si,සිංහල
34,si,සිචුආන් යී
55,si,සුලු
56,si,සෝමාලි
104,si,ස්පාඤ්ඤ
2,si,ස්ලෝවැක්
1,si,ස්ලෝවේනියානු
5,si,ස්වාහිලි
11,si,ස්වීඩන්
80,si,හන්ගේරියානු
88,si,හින්දි
13,si,හීබෲ
71,si,හෝසා
110,si,ෆාරෝස්
96,si,ෆින්ලන්ත
109,si,Fulah
25,si,Norwegian
97,si,Ossetic
93,si,Scottish Gaelic
54,si,Serbo-Croatian
49,si,Tagalog
57,si,Yiddish
26,ml,അകാൻ‌
18,ml,അംഹാരിക്
17,ml,അർമേനിയൻ
10,ml,അൽബേനിയൻ
92,ml,അസർബൈജാനി
76,ml,അറബിക്
86,ml,ആഫ്രിക്കാൻസ്
91,ml,ആസ്സാമീസ്
38,ml,ഇഗ്ബോ
100,ml,ഇൻഡോനേഷ്യൻ
106,ml,ഇംഗ്ലീഷ്
35,ml,ഇവ്
42,ml,ഇറ്റാലിയൻ
61,ml,ഉക്രേനിയൻ
6,ml,ഉയ്ഘുർ
7,ml,ഉസ്‌ബെക്ക്
3,ml,ഉറുദു
99,ml,എസ്‌പരാന്റോ
105,ml,എസ്റ്റോണിയൻ
45,ml,ഐസ്‌ലാൻഡിക്
12,ml,ഐറിഷ്
111,ml,ഒഡിയ
97,ml,ഒസ്സെറ്റിക്
43,ml,ഒറോമോ
72,ml,കന്നഡ
22,ml,കലാല്ലിസട്ട്
24,ml,കസാഖ്
44,ml,കറ്റാലാൻ
83,ml,കാശ്‌മീരി
74,ml,കികൂയു
120,ml,കിന്യാർവാണ്ട
27,ml,കിർഗിസ്
95,ml,കൊറിയൻ
32,ml,കോർണിഷ്
79,ml,ക്രൊയേഷ്യൻ
51,ml,ക്വെച്ചുവ
15,ml,ഖമെർ
77,ml,ഗലീഷ്യൻ
102,ml,ഗാണ്ട
28,ml,ഗുജറാത്തി
37,ml,ഗ്രീക്ക്
46,ml,ചെക്ക്
60,ml,ചൈനീസ്
36,ml,ജപ്പാനീസ്
90,ml,ജർമ്മൻ
89,ml,ജോർജിയൻ
119,ml,ടർക്കിഷ്
68,ml,ടിബറ്റൻ
121,ml,ടൈഗ്രിന്യ
118,ml,ടോംഗൻ
81,ml,ഡച്ച്
21,ml,ഡാനിഷ്
49,ml,തഗാലോഗ്
116,ml,തമിഴ്
117,ml,തായ്
47,ml,തെലുങ്ക്
85,ml,നേപ്പാളി
70,ml,നോർത്ത് ഡെബിൾ
25,ml,നോർവീജിയൻ
19,ml,നോർവീജിയൻ നൈനോർക്‌സ്
87,ml,നോർവീജിയൻ ബുക്‌മൽ
64,ml,പഞ്ചാബി
40,ml,പശ്ചിമ ഫ്രിഷിയൻ
59,ml,പഷ്തു
107,ml,പേർഷ്യൻ
58,ml,പോർച്ചുഗീസ്
8,ml,പോളിഷ്
110,ml,ഫാറോസ്
96,ml,ഫിന്നിഷ്
109,ml,ഫുല
101,ml,ഫ്രഞ്ച്
84,ml,ബംഗാളി
33,ml,ബംബാറ
75,ml,ബർമീസ്
82,ml,ബൾഗേറിയൻ
113,ml,ബാസ്‌ക്
20,ml,ബെലാറുഷ്യൻ
73,ml,ബോസ്നിയൻ
94,ml,ബ്രെട്ടൺ
31,ml,മംഗോളിയൻ
30,ml,മലഗാസി
67,ml,മലയാളം
14,ml,മലെയ്
23,ml,മറാത്തി
78,ml,മാൻസ്
69,ml,മാസിഡോണിയൻ
16,ml,മാൾട്ടീസ്
57,ml,യിദ്ദിഷ്
53,ml,യൊറൂബാ
41,ml,ലക്‌സംബർഗിഷ്
114,ml,ലാവോ
39,ml,ലാറ്റ്വിയൻ
108,ml,ലിത്വാനിയൻ
103,ml,ലിംഗാല
98,ml,ലുബ-കറ്റംഗ
4,ml,വടക്കൻ സമി
9,ml,വിയറ്റ്നാമീസ്
112,ml,വെൽഷ്
34,ml,ഷുവാൻയി
65,ml,ഷോണ
63,ml,സാംഗോ
66,ml,സിംഹള
55,ml,സുലു
62,ml,സെർബിയൻ
54,ml,സെർബോ-ക്രൊയേഷ്യൻ
29,ml,സോങ്ക
56,ml,സോമാലി
93,ml,സ്കോട്ടിഷ് ഗൈലിക്
104,ml,സ്‌പാനിഷ്
2,ml,സ്ലോവാക്
1,ml,സ്ലോവേനിയൻ
5,ml,സ്വാഹിലി
11,ml,സ്വീഡിഷ്
80,ml,ഹംഗേറിയൻ
88,ml,ഹിന്ദി
13,ml,ഹീബ്രു
71,ml,ഹൗസ
48,ml,റഷ്യൻ
50,ml,റുണ്ടി
115,ml,റൊമാഞ്ച്
52,ml,റൊമാനിയൻ
86,bo,Afrikaans
26,bo,Akan
10,bo,Albanian
18,bo,Amharic
76,bo,Arabic
17,bo,Armenian
91,bo,Assamese
92,bo,Azerbaijani
33,bo,Bambara
113,bo,Basque
20,bo,Belarusian
84,bo,Bengali
73,bo,Bosnian
94,bo,Breton
82,bo,Bulgarian
75,bo,Burmese
44,bo,Catalan
32,bo,Cornish
79,bo,Croatian
46,bo,Czech
21,bo,Danish
81,bo,Dutch
106,bo,English
99,bo,Esperanto
105,bo,Estonian
35,bo,Ewe
110,bo,Faroese
96,bo,Finnish
101,bo,French
109,bo,Fulah
77,bo,Galician
102,bo,Ganda
89,bo,Georgian
90,bo,German
37,bo,Greek
28,bo,Gujarati
71,bo,Hausa
13,bo,Hebrew
80,bo,Hungarian
45,bo,Icelandic
38,bo,Igbo
100,bo,Indonesian
12,bo,Irish
42,bo,Italian
22,bo,Kalaallisut
72,bo,Kannada
83,bo,Kashmiri
24,bo,Kazakh
15,bo,Khmer
74,bo,Kikuyu
120,bo,Kinyarwanda
95,bo,Korean
27,bo,Kyrgyz
114,bo,Lao
39,bo,Latvian
103,bo,Lingala
108,bo,Lithuanian
98,bo,Luba-Katanga
41,bo,Luxembourgish
69,bo,Macedonian
30,bo,Malagasy
14,bo,Malay
67,bo,Malayalam
16,bo,Maltese
78,bo,Manx
23,bo,Marathi
31,bo,Mongolian
70,bo,North Ndebele
4,bo,Northern Sami
25,bo,Norwegian
87,bo,Norwegian Bokmål
19,bo,Norwegian Nynorsk
111,bo,Oriya
43,bo,Oromo
97,bo,Ossetic
59,bo,Pashto
107,bo,Persian
8,bo,Polish
58,bo,Portuguese
64,bo,Punjabi
51,bo,Quechua
52,bo,Romanian
115,bo,Romansh
50,bo,Rundi
63,bo,Sango
93,bo,Scottish Gaelic
62,bo,Serbian
54,bo,Serbo-Croatian
65,bo,Shona
34,bo,Sichuan Yi
66,bo,Sinhala
2,bo,Slovak
1,bo,Slovenian
56,bo,Somali
104,bo,Spanish
5,bo,Swahili
11,bo,Swedish
49,bo,Tagalog
116,bo,Tamil
47,bo,Telugu
117,bo,Thai
121,bo,Tigrinya
118,bo,Tongan
119,bo,Turkish
61,bo,Ukrainian
3,bo,Urdu
6,bo,Uyghur
7,bo,Uzbek
9,bo,Vietnamese
112,bo,Welsh
40,bo,Western Frisian
57,bo,Yiddish
53,bo,Yoruba
55,bo,Zulu
85,bo,ནེ་པ་ལི
68,bo,བོད་སྐད་
60,bo,རྒྱ་སྐད་
29,bo,རྫོང་ཁ
36,bo,རི་པིན་སྐད་
88,bo,ཧིན་དི
48,bo,ཨུ་རུ་སུ་སྐད་
92,mk,азербејџански
26,mk,акански
10,mk,албански
18,mk,амхарски
106,mk,англиски
76,mk,арапски
91,mk,асамски
86,mk,африканс
33,mk,бамбара
113,mk,баскиски
20,mk,белоруски
84,mk,бенгалски
73,mk,босански
94,mk,бретонски
82,mk,бугарски
75,mk,бурмански
112,mk,велшки
9,mk,виетнамски
77,mk,галициски
102,mk,ганда
90,mk,германски
89,mk,грузиски
37,mk,грчки
28,mk,гуџарати
21,mk,дански
35,mk,еве
17,mk,ерменски
99,mk,есперанто
105,mk,естонски
40,mk,западнофризиски
55,mk,зулу
29,mk,ѕонгка
38,mk,игбо
100,mk,индонезиски
12,mk,ирски
45,mk,исландски
42,mk,италијански
36,mk,јапонски
57,mk,јидиш
53,mk,јорупски
24,mk,казакстански
22,mk,калалисут
72,mk,каннада
44,mk,каталонски
83,mk,кашмирски
51,mk,кечуански
74,mk,кикују
60,mk,кинески
27,mk,киргиски
15,mk,кмерски
95,mk,корејски
32,mk,корнски
114,mk,лаошки
39,mk,латвиски
103,mk,лингала
108,mk,литвански
98,mk,луба-катанга
41,mk,луксембуршки
69,mk,македонски
67,mk,малајалам
14,mk,малајски
30,mk,малгашки
16,mk,малтешки
78,mk,манкс
23,mk,марати
31,mk,монголски
85,mk,непалски
25,mk,норвешки
87,mk,норвешки букмол
19,mk,норвешки нинорск
34,mk,носу
111,mk,орија
43,mk,оромо
97,mk,осетски
59,mk,паштунски
64,mk,пенџапски
107,mk,персиски
8,mk,полски
58,mk,португалски
115,mk,реторомански
52,mk,романски
120,mk,руанда
50,mk,рунди
48,mk,руски
63,mk,санго
5,mk,свахили
70,mk,северен ндебеле
4,mk,севернолапонски
66,mk,синхалски
2,mk,словачки
1,mk,словенечки
56,mk,сомалиски
62,mk,српски
54,mk,српскохрватски
49,mk,тагалог
117,mk,тајландски
116,mk,тамилски
47,mk,телугу
68,mk,тибетски
121,mk,тигриња
118,mk,тонгански
119,mk,турски
7,mk,узбекистански
6,mk,ујгурски
61,mk,украински
80,mk,унгарски
3,mk,урду
110,mk,фарски
96,mk,фински
101,mk,француски
109,mk,фула
71,mk,хауса
13,mk,хебрејски
88,mk,хинди
81,mk,холандски
79,mk,хрватски
46,mk,чешки
11,mk,шведски
93,mk,шкотски гелски
65,mk,шона
104,mk,шпански
86,nd,Afrikaans
10,nd,Albanian
17,nd,Armenian
91,nd,Assamese
92,nd,Azerbaijani
33,nd,Bambara
113,nd,Basque
73,nd,Bosnian
94,nd,Breton
44,nd,Catalan
32,nd,Cornish
79,nd,Croatian
21,nd,Danish
29,nd,Dzongkha
99,nd,Esperanto
105,nd,Estonian
35,nd,Ewe
110,nd,Faroese
96,nd,Finnish
109,nd,Fulah
77,nd,Galician
102,nd,Ganda
89,nd,Georgian
28,nd,Gujarati
13,nd,Hebrew
45,nd,Icelandic
12,nd,Irish
26,nd,isi-Akhani
76,nd,isi-Alabhu
18,nd,isi-Amaharikhi
20,nd,isi-Bhelarashiyani
84,nd,isi-Bhengali
82,nd,isi-Bulgaria
75,nd,isi-Burma
60,nd,isi-China
46,nd,isi-Czech
81,nd,isi-Dutch
101,nd,isi-Fulentshi
37,nd,isi-Giliki
80,nd,isi-Hangari
71,nd,isi-Hausa
88,nd,isi-Hindi
38,nd,isi-Igbo
100,nd,isi-Indonesia
42,nd,isi-Italiano
90,nd,isi-Jalimani
36,nd,isi-Japhani
15,nd,isi-Khambodiya
95,nd,isi-Koriya
14,nd,isi-Malayi
85,nd,isi-Nepali
106,nd,isi-Ngisi
107,nd,isi-Pheshiyani
8,nd,isi-Pholoshi
64,nd,isi-Phunjabi
58,nd,isi-Potukezi
48,nd,isi-Rashiya
52,nd,isi-Romani
120,nd,isi-Ruwanda
104,nd,isi-Sipeyini
56,nd,isi-Somali
11,nd,isi-Swidishi
116,nd,isi-Thamil
117,nd,isi-Thayi
119,nd,isi-Thekishi
3,nd,isi-Udu
61,nd,isi-Ukrain
9,nd,isi-Vietnamese
53,nd,isi-Yorubha
55,nd,isi-Zulu
70,nd,isiNdebele
22,nd,Kalaallisut
72,nd,Kannada
83,nd,Kashmiri
24,nd,Kazakh
74,nd,Kikuyu
27,nd,Kyrgyz
114,nd,Lao
39,nd,Latvian
103,nd,Lingala
108,nd,Lithuanian
98,nd,Luba-Katanga
41,nd,Luxembourgish
69,nd,Macedonian
30,nd,Malagasy
67,nd,Malayalam
16,nd,Maltese
78,nd,Manx
23,nd,Marathi
31,nd,Mongolian
4,nd,Northern Sami
25,nd,Norwegian
87,nd,Norwegian Bokmål
19,nd,Norwegian Nynorsk
111,nd,Oriya
43,nd,Oromo
97,nd,Ossetic
59,nd,Pashto
51,nd,Quechua
115,nd,Romansh
50,nd,Rundi
63,nd,Sango
93,nd,Scottish Gaelic
62,nd,Serbian
54,nd,Serbo-Croatian
65,nd,Shona
34,nd,Sichuan Yi
66,nd,Sinhala
2,nd,Slovak
1,nd,Slovenian
5,nd,Swahili
49,nd,Tagalog
47,nd,Telugu
68,nd,Tibetan
121,nd,Tigrinya
118,nd,Tongan
6,nd,Uyghur
7,nd,Uzbek
112,nd,Welsh
40,nd,Western Frisian
57,nd,Yiddish
86,ha,Afrikaans
26,ha,Akan
10,ha,Albanian
18,ha,Amharik
17,ha,Armenian
91,ha,Assamese
92,ha,Azerbaijani
33,ha,Bambara
113,ha,Basque
20,ha,Belarusanci
84,ha,Bengali
73,ha,Bosnian
94,ha,Breton
82,ha,Bulgaranci
75,ha,Burmanci
44,ha,Catalan
32,ha,Cornish
79,ha,Croatian
21,ha,Danish
29,ha,Dzongkha
99,ha,Esperanto
105,ha,Estonian
35,ha,Ewe
101,ha,Faransanci
110,ha,Faroese
96,ha,Finnish
109,ha,Fulah
77,ha,Galician
102,ha,Ganda
89,ha,Georgian
37,ha,Girkanci
28,ha,Gujarati
9,ha,Harshen Biyetinam
46,ha,Harshen Cak
88,ha,Harshen Hindi
80,ha,Harshen Hungari
100,ha,Harshen Indunusiya
15,ha,Harshen Kimar
95,ha,Harshen Koreya
14,ha,Harshen Malai
8,ha,Harshen Polan
58,ha,Harshen Portugal
60,ha,Harshen Sin
11,ha,Harshen Suwedan
119,ha,Harshen Turkiyya
3,ha,Harshen Urdu
61,ha,Harshen Yukuren
55,ha,Harshen Zulu
71,ha,Hausa
13,ha,Hebrew
81,ha,Holanci
45,ha,Icelandic
38,ha,Inyamuranci
12,ha,Irish
104,ha,Ispaniyanci
42,ha,Italiyanci
90,ha,Jamusanci
36,ha,Japananci
22,ha,Kalaallisut
72,ha,Kannada
83,ha,Kashmiri
24,ha,Kazakh
74,ha,Kikuyu
120,ha,Kiniyaruwanda
27,ha,Kyrgyz
114,ha,Lao
76,ha,Larabci
39,ha,Latvian
103,ha,Lingala
108,ha,Lithuanian
98,ha,Luba-Katanga
41,ha,Luxembourgish
69,ha,Macedonian
30,ha,Malagasy
67,ha,Malayalam
16,ha,Maltese
78,ha,Manx
23,ha,Marathi
31,ha,Mongolian
85,ha,Nepali
70,ha,North Ndebele
4,ha,Northern Sami
25,ha,Norwegian
87,ha,Norwegian Bokmål
19,ha,Norwegian Nynorsk
111,ha,Oriya
43,ha,Oromo
97,ha,Ossetic
107,ha,Parisanci
59,ha,Pashto
64,ha,Punjabi
51,ha,Quechua
48,ha,Rashanci
52,ha,Romaniyanci
115,ha,Romansh
50,ha,Rundi
63,ha,Sango
93,ha,Scottish Gaelic
62,ha,Serbian
54,ha,Serbo-Croatian
34,ha,Sichuan Yi
66,ha,Sinhala
2,ha,Slovak
1,ha,Slovenian
56,ha,Somali
5,ha,Swahili
65,ha,Shona
49,ha,Tagalog
116,ha,Tamil
47,ha,Telugu
117,ha,Thai
68,ha,Tibetan
121,ha,Tigrinya
118,ha,Tongan
106,ha,Turanci
6,ha,Uyghur
7,ha,Uzbek
112,ha,Welsh
40,ha,Western Frisian
53,ha,Yarbanci
57,ha,Yiddish
18,kn,ಅಂಹರಿಕ್
26,kn,ಅಕಾನ್
92,kn,ಅಜೆರ್ಬೈಜಾನಿ
76,kn,ಅರೇಬಿಕ್
17,kn,ಅರ್ಮೇನಿಯನ್
10,kn,ಅಲ್ಬೇನಿಯನ್
91,kn,ಅಸ್ಸಾಮೀಸ್
86,kn,ಆಫ್ರಿಕಾನ್ಸ್
106,kn,ಇಂಗ್ಲೀಷ್
100,kn,ಇಂಡೋನೇಶಿಯನ್
38,kn,ಇಗ್ಬೊ
42,kn,ಇಟಾಲಿಯನ್
35,kn,ಈವ್
61,kn,ಉಕ್ರೈನಿಯನ್
7,kn,ಉಜ್ಬೇಕ್
70,kn,ಉತ್ತರ ದೆಬೆಲೆ
4,kn,ಉತ್ತರ ಸಾಮಿ
6,kn,ಉಯಿಘರ್
3,kn,ಉರ್ದು
105,kn,ಎಸ್ಟೊನಿಯನ್
99,kn,ಎಸ್ಪೆರಾಂಟೊ
12,kn,ಐರಿಷ್
45,kn,ಐಸ್ಲಾಂಡಿಕ್
111,kn,ಒರಿಯಾ
97,kn,ಒಸ್ಸೆಟಿಕ್
43,kn,ಓರೊಮೋ
24,kn,ಕಝಕ್
72,kn,ಕನ್ನಡ
22,kn,ಕಲಾಲ್ಲಿಸುಟ್
83,kn,ಕಾಶ್ಮೀರಿ
74,kn,ಕಿಕುಯು
27,kn,ಕಿರ್ಗಿಜ್
